place_id,place_title,gps,rating,date,title,name,review,images,likes,local_guide,label,lat,lng,geometry,sent_neg,sent_neu,sent_pos,sent_compound,sent_label,x_4632,y_4632,x_3857,y_3857
ChIJXwhJN-2xfkcRJoCauo4AqCo,Minimarket Coop,"{'latitude': 45.4253439, 'longitude': 12.3257522}",5,3 months ago,,The Romneyc,"Love the liquor section.
The staff were friendly.",,,TRUE,Resident,45.4253439,12.3257522,POINT (12.3257522 45.4253439),0.0,0.448,0.552,0.8126,positive,12.3257522,45.4253439,1372130.4630093926,5688732.969603409
ChIJXwhJN-2xfkcRJoCauo4AqCo,Minimarket Coop,"{'latitude': 45.4253439, 'longitude': 12.3257522}",5,a year ago,,Ste Bri,"Great supermarket. Has everything one could need including fresh cheese and cuttlery, a large variety of vegan and organic food. Love to go there when in Venice.",,,TRUE,Resident,45.4253439,12.3257522,POINT (12.3257522 45.4253439),0.0,0.694,0.306,0.891,positive,12.3257522,45.4253439,1372130.4630093926,5688732.969603409
ChIJXwhJN-2xfkcRJoCauo4AqCo,Minimarket Coop,"{'latitude': 45.4253439, 'longitude': 12.3257522}",5,4 months ago,,Vanessa Ma,Come here for major groceries if you stay on Giudecca,,,TRUE,Resident,45.4253439,12.3257522,POINT (12.3257522 45.4253439),0.0,1.0,0.0,0.0,neutral,12.3257522,45.4253439,1372130.4630093926,5688732.969603409
ChIJXwhJN-2xfkcRJoCauo4AqCo,Minimarket Coop,"{'latitude': 45.4253439, 'longitude': 12.3257522}",5,3 years ago,,Tim Ribchester,"Definitely the larger and more comprehensive of the two Giudecca supermarkets by far. Very good quality produce including fresh meat and cheese counters, and ok wine selection, though very few mid-priced wines among the budget and premium options.",,,TRUE,Resident,45.4253439,12.3257522,POINT (12.3257522 45.4253439),0.0,0.722,0.278,0.893,positive,12.3257522,45.4253439,1372130.4630093926,5688732.969603409
ChIJXwhJN-2xfkcRJoCauo4AqCo,Minimarket Coop,"{'latitude': 45.4253439, 'longitude': 12.3257522}",3,5 years ago,,Daniela Zarate,It's a bit pricier than the ones in main Venice or Mestre but it's the best one in Giudecca. Very close to the vaporetto station and has enough things. Avoid going on Monday morning because that's when they restock and some shelves are empty,,,TRUE,Resident,45.4253439,12.3257522,POINT (12.3257522 45.4253439),0.097,0.792,0.112,0.4215,positive,12.3257522,45.4253439,1372130.4630093926,5688732.969603409
ChIJXwhJN-2xfkcRJoCauo4AqCo,Minimarket Coop,"{'latitude': 45.4253439, 'longitude': 12.3257522}",5,6 years ago,,Norma Glennie,"VERY RUDE CASHIER here!  I understand maybe not liking foreigners but come on!  Didn't realize that you had to weigh your produce and when we got to cashier she was very snippy that we couldn't purchase the fruit until we weighed it.  Asked her where the scales were and she nodded her head and gave us a very rude look!  Needless to say, produce went back on the shelf and we walked out without any fruit!!!",,,TRUE,Resident,45.4253439,12.3257522,POINT (12.3257522 45.4253439),0.122,0.878,0.0,-0.8783,negative,12.3257522,45.4253439,1372130.4630093926,5688732.969603409
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",4,a year ago,,Desi,Couldn't find a fridge with cold water. And they don't  sell cigarettes. Other than  that the supermarket is full of good items and fresh vegetables.,['https://lh3.googleusercontent.com/geougc-cs/AMBA38sD0vQfTY6GDwgVinpHhbrBOSvDy5GADHnaKFYIZbFqAFn2nB0CvkAHfzlclrn4sjoiIX3i5xSwlK-GQxYdh0kKKmTvvSH6ngH5ffAETeinn5PrW9nXGMHnGsdvmjZ0IbXeJdiT'],,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,0.816,0.184,0.6369,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",4,7 years ago,,Reut Golinsky,"Good local supermarket, conveniently located near the hotel with lived in and just on the way from the tram.
It is not big but has everything you might need. Vegetables and fruits are fresh, there is good choice of diary products.",,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,0.813,0.187,0.8294,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",3,4 years ago,,Nicola Persic,There is a lot of good food but most things are pretty expensive and the building looks abandoned from a distance. It's close to the tram stop and it looks like it's the only grocery store in the immediate surroundings.,,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.132,0.677,0.191,0.4759,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",5,5 years ago,,Elena Mozgovaya,We bought very tasty cheese and jamon and olives for delicious dinner. Good prices,,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,0.645,0.355,0.765,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",3,5 years ago,,Mighty Asima,Cadoro  super market  is  a  nice place  for  shopping  situated  laterally  viale  San  Marco  street  and  thier  prices affordable,,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,0.717,0.283,0.7717,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",5,4 years ago,,Mahfuja mim,It¡¯s nearby my home. And i also love there to do shopping ??.i feel  it¡¯s like my home????........,,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,0.676,0.324,0.8253,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",3,Edited 2 years ago,,ishaq khan,Good market but a little bit expensive i would say,,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,0.822,0.178,0.2382,positive,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJXTmSYQ60fkcR3QS8h5HcUTE,Cadoro - Mestre,"{'latitude': 45.484074199999995, 'longitude': 12.2575794}",5,Edited 2 years ago,,Cool comet,You can buy anything with wholesale rate..,,,TRUE,Resident,45.4840742,12.2575794,POINT (12.2575794 45.484074199999995),0.0,1.0,0.0,0.0,neutral,12.2575794,45.484074199999995,1364540.8832923751,5698053.814723813
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,5 months ago,,Vernon Brady,We found this well stocked with things we needed.  It was close to where we stayed and our go to while in Venice.  The large water bottles was inexpensive.,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.922,0.078,0.3346,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,a month ago,,Emma Grigoryan,The staff is very good.,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.556,0.444,0.4927,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,a year ago,,Rick Kim,Excellent store with reasonable prices for the quality of the products offered.,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.748,0.252,0.5719,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,3 years ago,,Michael Murphy,Friendly young owners. Nice selection of quality products for a small store.,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.625,0.375,0.7184,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",4,4 years ago,,Oeil De Serpent,"Small but with all you can need.
More expensive than others supermarket.",,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,1.0,0.0,0.0,neutral,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,a month ago,,othmane rhaffar,Good supermarket,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.256,0.744,0.4404,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,3 years ago,,Richard Mo?ko,Cute small shop with good selection of goods,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.504,0.496,0.7096,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJFWgxZ8-vfkcRUTONc-z5BXw,Supermercato Punto Eat,"{'latitude': 45.435154399999995, 'longitude': 12.346897199999999}",5,2 years ago,,Marie Tabanda,A cute little grocery in the neighborhood.,,,TRUE,Resident,45.4351544,12.3468972,POINT (12.346897199999999 45.435154399999995),0.0,0.667,0.333,0.4588,positive,12.346897199999999,45.435154399999995,1374484.5220909931,5690289.264878907
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",5,5 months ago,,John Rehagen,"Got beer late and had a great night. 4-5 euro each. Many complain it is not cheap but of course it isn¡¯t cheap, it¡¯s the only place open. Glad they are open though!",,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.045,0.777,0.177,0.7263,positive,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",3,5 months ago,,Scott Williams,Expensive but better than nothing for late night supplies,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,0.675,0.325,0.5927,positive,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",3,2 weeks ago,,Chuck Prato,Open late for that Post-Flucht bottle of wine!,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,1.0,0.0,0.0,neutral,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",1,2 years ago,,Luke,Selling cheap wine wayyyy to expensive. Cheapest one is 15 but probably costs like 2.,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,0.812,0.188,0.5023,positive,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",1,a week ago,,Chole Chang,"¢¿¼r¸ñ??£¨Èç°lÆ±ÊÕþ£©
ÌÒ×ÓÖ­ïÁÏ3.5W/Æ¿
½¡ß_³öÆæµ°2.5W/

½¨×h´ó¼ÒÍùáá×ßÒ»ücÓÐÒ»ég´óÐÍ³¬ÊÐ£¡
D¶þ³¬ÊÐÒ»´óÆ¿²Å2.19W","['https://lh3.googleusercontent.com/geougc-cs/AMBA38soitD-6Lqlb6bgs7etF0eiB8xg5uydXtDFzHzhAdlIav7L2xvkWlS9uuE66UITg_FCb_WlguoEGLqEAOzLWrUsqRdIpeCG_hYa3B0QnxxdS-hNGZyrlgwnleWOhfCaFr5YVj0nIUbhruhq', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v6gFD0fwruuTzFPCD8z4WKDhC5_rTfzIsjCnjQqHNyZWzygL9iux5fwRKGX0632fu2Ys6Ox6aqtGmr25NyPczKkR87h4Jnx_2K21gK6e0vNPqmwDYxhMoQshDLN5jzbtpUMh4fgC9SZDyr']",,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,1.0,0.0,0.0,neutral,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",5,8 months ago,,Lanxue Yang,¿¼ÂÇµ½ÓªÒµÊ±¼äÕâÃ´Íí£¬Ëã¼Û¸ñºÏÀí¡£Òâ´óÀûÃæÓÐ¸÷ÖÖ¸ãÐ¦µÄÐÎ×´£¬ºÜºÃÍæ,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,1.0,0.0,0.0,neutral,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",2,a year ago,,Will,3 por una botella de agua. Ojo con el clavo que te meten.,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,1.0,0.0,0.0,neutral,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJ4y7NXY6xfkcRpT-Jozwi4t0,MEA Libera Tutti,"{'latitude': 45.4374562, 'longitude': 12.3397949}",5,a month ago,,Catherine Amadeus,"I was so excited to come here when I was in Venice. Everything is gluten free, obviously, and the owner very clearly cares about what products he carries. He even gave us a list of gluten free restaurants he recommends based on his own experiences. Compared to other major cities in Italy, there were not a lot of good gluten free options in Venice that I found, so having this was great.
I read some negative reviews saying that the place is not a supermarket as it's small. I think it's obvious that it would be small because it's only things that would otherwise contain gluten in a regular supermarket. I wish more people would open shops like this with many different brands of gluten free items to try. I am tired of the same dry and tasteless options carried at major grocery stores.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38uDrFcvNwfu8U9f8vw8sD5Bverfiu6seEAQ6cAZh1xGH-zE2Vp1RASX-MQ4hD_NKhn3qySXV_NxDK9gN9CgR4YNKHndaZQL_7O-6fMx5Php5dVHvi0SAaCBvf1Uty8zk73l_HBiVqncXADF'],,TRUE,Resident,45.4374562,12.3397949,POINT (12.3397949 45.4374562),0.038,0.75,0.212,0.9819,positive,12.3397949,45.4374562,1373693.831024439,5690654.456801841
ChIJ4y7NXY6xfkcRpT-Jozwi4t0,MEA Libera Tutti,"{'latitude': 45.4374562, 'longitude': 12.3397949}",5,4 months ago,,Nele Carelsbergh,Nice guy who sells all glutenfree and sometimes lactosefree products. Had a nice chat with him. Cannoli¡¯s were great!,['https://lh3.googleusercontent.com/geougc-cs/AMBA38snWAH0G0SzHEcmjywv-6-638-X-UYg-UbzIl9NnFnQuq9oMfkZ8PjpSDYvOnhTftCihCwwWA-2w8MD8zrQ0Fqu9VxV8DgwYIeKLu5KrGl17L1leNk-1H9pp_Py_Zwu6O9sfofbjg9SBp9x'],,TRUE,Resident,45.4374562,12.3397949,POINT (12.3397949 45.4374562),0.0,0.616,0.384,0.8748,positive,12.3397949,45.4374562,1373693.831024439,5690654.456801841
ChIJ4y7NXY6xfkcRpT-Jozwi4t0,MEA Libera Tutti,"{'latitude': 45.4374562, 'longitude': 12.3397949}",5,4 months ago,,Nona Haller,Great shop with delicious gf cannolis! The owner is so kind he even gave us a list of all the safe gluten free restaurants in Venice! A wonderful hidden gem.,,,TRUE,Resident,45.4374562,12.3397949,POINT (12.3397949 45.4374562),0.0,0.514,0.486,0.974,positive,12.3397949,45.4374562,1373693.831024439,5690654.456801841
ChIJ4y7NXY6xfkcRpT-Jozwi4t0,MEA Libera Tutti,"{'latitude': 45.4374562, 'longitude': 12.3397949}",5,4 weeks ago,,Charlotte Sutherland,A fantastic selection of gluten free food. The owner was incredibly helpful and friendly. This shop is a celiacs dream.,,,TRUE,Resident,45.4374562,12.3397949,POINT (12.3397949 45.4374562),0.0,0.493,0.507,0.9377,positive,12.3397949,45.4374562,1373693.831024439,5690654.456801841
ChIJ4y7NXY6xfkcRpT-Jozwi4t0,MEA Libera Tutti,"{'latitude': 45.4374562, 'longitude': 12.3397949}",5,8 months ago,,Alissa Shelton,Delicious GF options! Shopkeeper always kind and friendly! And they have a list of restaurants in Venice that are GF safe. ?? Thank you!,['https://lh3.googleusercontent.com/geougc-cs/AMBA38tvIAzoffevND75uNnjJMeh5MbkfBcOl6fc0LFdAnDFPMMiE7DnkV1858OiKqx9-wGIvC9YmYnNsQMKh-mIYBxQ5tGT-hBCfKmCzhcKxpAnUAUM56mq87bBlpE87KaQ3BNsM8tx'],,TRUE,Resident,45.4374562,12.3397949,POINT (12.3397949 45.4374562),0.0,0.529,0.471,0.9512,positive,12.3397949,45.4374562,1373693.831024439,5690654.456801841
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",5,3 years ago,,Marco Secchi,"One of the nicest in my view, generally I am not a Coop fan . I tend not to like layout  and spaces but this is nice. Friendly and helpful staff and good produce . They have local as well. I even decided to join Coop!!",,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.048,0.591,0.361,0.9663,positive,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",5,2 years ago,,Afshin Koupaei,"Fine place for essentials when you are in venice. If you need a wider range of supplies you would need to go to the main market, Conad. But you will find a wide range of meat, pasta, cheese, snacks, different types of bread, some fruit and vegetables and many more here. It is not really a mini market, it will serve your needs mostly and you would not need to go to the main market if you are a guest in Lido. More specifically, I do prefer the quality of supplies at coop and they seem to be more italian comparing with Conad.",,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,0.986,0.014,0.1027,positive,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",4,2 years ago,,Agile Schtorm,"The plce is nice, but their pre-cooked food was sub-par. Still a great place to grab drinks and snacks on the way to the beach.",,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,0.753,0.247,0.8201,positive,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",3,Edited 2 years ago,,Marco Monti,Good supermarket,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38t65CUUoWqcaAAkrao2RdnT6fDVsEQds7pSTHdUU9g4flCxGuTa_N8LJnm7FAxO3yQ-O0K9324qVj7lgCza3dUlE_Afef1BuW-ozT_EZ9T47GZvIoPAVFbea-boDBSOinCOv5Zp', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38snl2o82kdP-dscKFe9gwbwgNLIawPCAhm4bgY5WSjAh1AQl6q0lhVfFyv_eeWcM5w0OaBlQ6bAE1jNvHsTtKDH-aWcSNk_tcBH5gwmWKeQ8EnRU8-ghFIFdhnlwnnasJ26AHm5Lg', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vt-HjRiE110SRVnIFGFC0YvM0RMyT9VxHsEXW7LJTrohOy8CmFG3jIxp2FlohPCZ7cWItDOTcgmWoAqUtVCKS3hyer3DTXhch4COb5hyInDMZ82ibwsKfsIpW6IRJmdmEDx18', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vdp50FH31rfxBMdNRu5i-qXzSVLwsPgxk8A8uy_pd4nzChNa0YYax4tzLgjd2mPa-9jVmIOTQjuIQABadS5vBfN0RKgoZnBGgNF6thPznM0ivy3vNmu4s3RzVQYvoly0A4Y2bRMQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38unLYEn4OWAwasb44RsRE0m7gXu21Vf_s5oKCGKXJILkB_yTIIp6xmvHmAYJo3ufh9a6TkU961YPCimMtsHbtl9akYbDkQMaA8QfaB-kLpDB3-AwjUq7UYx5z8hq8XjkHQgUZAE']",,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,0.256,0.744,0.4404,positive,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",5,3 years ago,,Jun's Math,You can easily find what you want,,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,0.575,0.425,0.4019,positive,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",4,2 years ago,,Alberto A,Standard minimarket,,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,1.0,0.0,0.0,neutral,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",5,7 months ago,,Yuri Garbisa,"Piccolo supermercato vicino ai Murazzi, dispone di un ampio parcheggio pubblico per poter parcheggiare, la sua locazione ¨¦ in un area molto tranquilla. Ha avuto eiverse riforme negli anni ma rimane uno dei principali supermercati specialmente nell'area dov'¨¦ localizzato. Soprattutto d'estate viene usato molto dai locali per far acquisti ed andar a godersi la giornata prendendo sole ai Murazzi. Ottima selezione, sempre ordinato e pulito, personale educato che aiuta sempre in caso di bisogno. Raccomandato",,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,0.969,0.031,0.34,positive,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJNzVlZI6vfkcRI3vH-qTe4Zo,Minimarket Coop,"{'latitude': 45.3925333, 'longitude': 12.3559624}",3,2 months ago,,Marco,Discreto supermarket alimentare con vasta scelta di prodotti e marche,,,TRUE,Resident,45.3925333,12.3559624,POINT (12.3559624 45.3925333),0.0,1.0,0.0,0.0,neutral,12.3559624,45.3925333,1375493.7165842843,5683529.9591662
ChIJichxUQCxfkcRoPYzaK3QQAI,Conad City Supermercato,"{'latitude': 45.4371769, 'longitude': 12.328133699999999}",5,a month ago,,Sophie Grace,Surprisingly decent prices. I expected it to be much more expensive.,,,TRUE,Resident,45.4371769,12.3281337,POINT (12.328133699999999 45.4371769),0.0,0.82,0.18,0.296,positive,12.328133699999999,45.4371769,1372395.600298113,5690610.14901281
ChIJichxUQCxfkcRoPYzaK3QQAI,Conad City Supermercato,"{'latitude': 45.4371769, 'longitude': 12.328133699999999}",5,2 months ago,,D. B.,Molto buono e economico.,,,TRUE,Resident,45.4371769,12.3281337,POINT (12.328133699999999 45.4371769),0.0,1.0,0.0,0.0,neutral,12.328133699999999,45.4371769,1372395.600298113,5690610.14901281
ChIJichxUQCxfkcRoPYzaK3QQAI,Conad City Supermercato,"{'latitude': 45.4371769, 'longitude': 12.328133699999999}",4,3 weeks ago,,Csaba V.,,,,TRUE,Resident,45.4371769,12.3281337,POINT (12.328133699999999 45.4371769),0.0,0.0,0.0,0.0,neutral,12.328133699999999,45.4371769,1372395.600298113,5690610.14901281
ChIJichxUQCxfkcRoPYzaK3QQAI,Conad City Supermercato,"{'latitude': 45.4371769, 'longitude': 12.328133699999999}",5,a month ago,,Inna Syzonenko,,,,TRUE,Resident,45.4371769,12.3281337,POINT (12.328133699999999 45.4371769),0.0,0.0,0.0,0.0,neutral,12.328133699999999,45.4371769,1372395.600298113,5690610.14901281
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",5,5 months ago,,John Rehagen,"Got beer late and had a great night. 4-5 euro each. Many complain it is not cheap but of course it isn¡¯t cheap, it¡¯s the only place open. Glad they are open though!",,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.045,0.777,0.177,0.7263,positive,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",3,5 months ago,,Scott Williams,Expensive but better than nothing for late night supplies,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,0.675,0.325,0.5927,positive,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",3,2 weeks ago,,Chuck Prato,Open late for that Post-Flucht bottle of wine!,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,1.0,0.0,0.0,neutral,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",1,2 years ago,,Luke,Selling cheap wine wayyyy to expensive. Cheapest one is 15 but probably costs like 2.,,,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,0.812,0.188,0.5023,positive,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
ChIJLRn8I1SxfkcRtHCC55kvqZM,mini super market,"{'latitude': 45.4361496, 'longitude': 12.335579099999999}",1,a week ago,,Chole Chang,"¢¿¼r¸ñ??£¨Èç°lÆ±ÊÕþ£©
ÌÒ×ÓÖ­ïÁÏ3.5W/Æ¿
½¡ß_³öÆæµ°2.5W/

½¨×h´ó¼ÒÍùáá×ßÒ»ücÓÐÒ»ég´óÐÍ³¬ÊÐ£¡
D¶þ³¬ÊÐÒ»´óÆ¿²Å2.19W","['https://lh3.googleusercontent.com/geougc-cs/AMBA38soitD-6Lqlb6bgs7etF0eiB8xg5uydXtDFzHzhAdlIav7L2xvkWlS9uuE66UITg_FCb_WlguoEGLqEAOzLWrUsqRdIpeCG_hYa3B0QnxxdS-hNGZyrlgwnleWOhfCaFr5YVj0nIUbhruhq', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v6gFD0fwruuTzFPCD8z4WKDhC5_rTfzIsjCnjQqHNyZWzygL9iux5fwRKGX0632fu2Ys6Ox6aqtGmr25NyPczKkR87h4Jnx_2K21gK6e0vNPqmwDYxhMoQshDLN5jzbtpUMh4fgC9SZDyr']",,TRUE,Resident,45.4361496,12.3355791,POINT (12.335579099999999 45.4361496),0.0,1.0,0.0,0.0,neutral,12.335579099999999,45.4361496,1373224.4891414947,5690447.159953593
